concave,1,2,convex,4,5,linear,7,8
,,339.6,,,4195,,,4391.5
,,339.6,,,4195,,,4391.5
,,339.6,,,4024.5,,,4559
,,339.6,,,4024.5,,,4559
,,308.5,,,2657,,,9599
,,308.5,,,2657,,,3064
,,308.5,,,2657,,,1022.666667
,,308.5,,,2490.666667,,,1022.666667
,,308.5,,,2490.666667,,,1022.666667
,,308.5,,,2490.666667,,,655.6
,,532,,,2438.333333,,,655.6
,,532,,,2438.333333,,,655.6
,,532,,,2438.333333,,,655.6
,,532,,,2466,,,655.6
,,417,,,2466,,,716.4
,,417,,,2466,,,716.4
,,417,,,2428,,,716.4
,,417,,,2428,,,716.4
,,417,,,2428,,,716.4
,,417,,,2423,,,1321
,,785.5,,,2423,,,1321
,,785.5,,,2423,,,1321
,,785.5,,,2350,,,2131
,,785.5,,,2350,,,2131
,,769.6,,,2350,,,4458
,,769.6,,,6668,,,2323.5
,,769.6,,,7442,,,2323.5
,,769.6,,,3693.5,,,1584
,,769.6,,,3693.5,,,1584
,,910.8,,,2507,,,1584
,,910.8,,,2507,,,2467
,,910.8,,,2507,,,2467
,,910.8,,,3773.5,,,5191
,,910.8,,,3773.5,,,5701
,,1065.8,,,3778,,,2782.5
,,1065.8,,,3778,,,2782.5
,,1065.8,,,2489.333333,,,5589
,,1065.8,,,2489.333333,,,5969
,,1065.8,,,2489.333333,,,5942
,,887.8571429,,,3746.5,,,5941
,,887.8571429,,,3746.5,,,2683.5
,,887.8571429,,,7595,,,2683.5
,,887.8571429,,,6531,,,5355
,,887.8571429,,,3247.5,,,1786
,,887.8571429,,,3247.5,,,1786
,,887.8571429,,,6758,,,1786
,,1019.428571,,,6221,,,2779.5
,,1019.428571,,,6179,,,2779.5
,,1019.428571,,,3582,,,2863.5
,,1019.428571,,,3582,,,2863.5
,,1019.428571,,,7224,,,2908
,,1019.428571,,,2121,,,2908
,,1019.428571,,,2164,,,5897
,,1598.4,,,1114,,,2633.5
,,1598.4,,,1114,,,2633.5
,,1598.4,,,1210,,,2728
,,1598.4,,,1210,,,2728
,,1598.4,,,902.3333333,,,6044
,,1269,,,902.3333333,,,5872
,,1269,,,902.3333333,,,3184
,,1269,,,1091,,,3066
,,1269,,,1091,,,2968
,,1269,,,1091,,,1473.5
,,1269,,,824,,,1473.5
,,1269,,,824,,,566.8
,,3245,,,824,,,566.8
,,3245,,,824,,,566.8
,,3245,,,824,,,566.8
,,10266,,,507,,,566.8
,,3512.333333,,,507,,,965.3333333
,,3512.333333,,,507,,,965.3333333
,,3512.333333,,,507,,,965.3333333
,,2166.4,,,507,,,996
,,2166.4,,,507,,,996
,,2166.4,,,507,,,996
,,2166.4,,,507,,,1597
,,2166.4,,,507,,,1597
,,5482,,,1215.75,,,3570
,,5482,,,1215.75,,,3033
,,3671.333333,,,1215.75,,,1000.666667
,,3671.333333,,,1215.75,,,1000.666667
,,3671.333333,,,828.1666667,,,1000.666667
,,3962.5,,,828.1666667,,,1100.333333
,,3962.5,,,828.1666667,,,1100.333333
,,3731,,,828.1666667,,,1100.333333
,,3731,,,828.1666667,,,1818.5
,,6920,,,828.1666667,,,1818.5
,,6317,,,1752.333333,,,994
,,1598,,,1752.333333,,,994
,,330,,,1752.333333,,,994
,,330,,,1427,,,994
,,330,,,1427,,,1358.666667
,,330,,,1427,,,1358.666667
,,350.5,,,1427,,,1358.666667
,,350.5,,,3033.5,,,715
,,350.5,,,3033.5,,,715
,,350.5,,,2105.666667,,,715
,,311,,,2105.666667,,,715
,,311,,,2105.666667,,,715
,,311,,,2157,,,715
,,311,,,2157,,,757.3333333
,,311,,,2157,,,757.3333333
,,442.5,,,1682,,,757.3333333
,,442.5,,,1682,,,757.3333333
,,442.5,,,1682,,,757.3333333
,,442.5,,,1682,,,757.3333333
,,316,,,3534,,,1597.333333
,,316,,,3534,,,1597.333333
,,316,,,1447.6,,,1597.333333
,,316,,,1447.6,,,2486
,,316,,,1447.6,,,2486
,,316,,,1447.6,,,5114
,,298.4285714,,,1447.6,,,5235
,,298.4285714,,,1889.5,,,4792
,,298.4285714,,,1889.5,,,2829
,,298.4285714,,,1889.5,,,2687
,,298.4285714,,,1889.5,,,828.3333333
,,298.4285714,,,2607.666667,,,828.3333333
,,298.4285714,,,2607.666667,,,828.3333333
,,567,,,2607.666667,,,1185
,,567,,,3969.5,,,1185
,,567,,,3969.5,,,1141
,,567,,,2007,,,1141
,,662.25,,,2007,,,2337
,,662.25,,,2007,,,1194
,,662.25,,,2007,,,1194
,,662.25,,,8107,,,2853
,,733.5,,,3940,,,1072.333333
,,733.5,,,3940,,,1072.333333
,,733.5,,,2031,,,1072.333333
,,733.5,,,1349,,,3921
,,655.6,,,1349,,,2304
,,655.6,,,810,,,2304
,,655.6,,,810,,,1714
,,655.6,,,810,,,1714
,,655.6,,,810,,,1714
,,363.9,,,785,,,1893
,,363.9,,,785,,,1893
,,363.9,,,785,,,1893
,,363.9,,,785,,,2055.333333
,,363.9,,,785,,,2055.333333
,,363.9,,,722.8333333,,,2055.333333
,,363.9,,,722.8333333,,,1593.5
,,363.9,,,722.8333333,,,1593.5
,,363.9,,,722.8333333,,,1593.5
,,363.9,,,722.8333333,,,1593.5
,,550.8571429,,,722.8333333,,,6532
,,550.8571429,,,965.8,,,3189
,,550.8571429,,,965.8,,,3189
,,550.8571429,,,965.8,,,3038
,,550.8571429,,,965.8,,,3038
,,550.8571429,,,965.8,,,5828
,,550.8571429,,,1327.75,,,2419
,,689.1666667,,,1327.75,,,1207
,,689.1666667,,,1327.75,,,1207
,,689.1666667,,,1327.75,,,843.3333333
,,689.1666667,,,1074.2,,,843.3333333
,,689.1666667,,,1074.2,,,843.3333333
,,689.1666667,,,1074.2,,,525.4
,,707.6666667,,,1074.2,,,525.4
,,707.6666667,,,1074.2,,,525.4
,,707.6666667,,,1113.2,,,525.4
,,707.6666667,,,1113.2,,,525.4
,,707.6666667,,,1113.2,,,402.2857143
,,707.6666667,,,1113.2,,,402.2857143
,,632.1428571,,,1113.2,,,402.2857143
,,632.1428571,,,923.8333333,,,402.2857143
,,632.1428571,,,923.8333333,,,402.2857143
,,632.1428571,,,923.8333333,,,402.2857143
,,632.1428571,,,923.8333333,,,402.2857143
,,632.1428571,,,923.8333333,,,1078.666667
,,632.1428571,,,923.8333333,,,1078.666667
,,767.8333333,,,2596.5,,,1078.666667
,,767.8333333,,,2596.5,,,1939
,,767.8333333,,,4754,,,1939
,,767.8333333,,,4341,,,1557
,,767.8333333,,,4282,,,1557
,,767.8333333,,,2191,,,1557
,,959.8,,,2191,,,1855.333333
,,959.8,,,4296,,,1855.333333
,,959.8,,,1434.333333,,,1855.333333
,,959.8,,,1434.333333,,,3275.5
,,959.8,,,1434.333333,,,3275.5
,,1629.666667,,,1090,,,1475.4
,,1629.666667,,,1090,,,1475.4
,,1629.666667,,,1090,,,1475.4
,,2475,,,1090,,,1475.4
,,2475,,,916.4,,,1475.4
,,4838,,,916.4,,,2645
,,4809,,,916.4,,,2645
,,4436,,,916.4,,,2645
,,1722,,,916.4,,,4262.5
,,1712,,,1008.4,,,4262.5
,,431.75,,,1008.4,,,9187
,,431.75,,,1008.4,,,6136
,,431.75,,,1008.4,,,5655
,,431.75,,,1008.4,,,5408
,,626,,,873.1666667,,,5167
,,626,,,873.1666667,,,4472
,,626,,,873.1666667,,,2196.5
,,705,,,873.1666667,,,2196.5
,,705,,,873.1666667,,,3575
,,705,,,873.1666667,,,3624
,,812.6666667,,,1172.8,,,3666
,,812.6666667,,,1172.8,,,2185.5
,,812.6666667,,,1172.8,,,2185.5
,,554.2,,,1172.8,,,5206
,,554.2,,,1172.8,,,5439
,,554.2,,,1054.166667,,,4785
,,554.2,,,1054.166667,,,4657
,,554.2,,,1054.166667,,,4584
,,529.5,,,1054.166667,,,2346
,,529.5,,,1054.166667,,,2346
,,529.5,,,1054.166667,,,2483
,,529.5,,,1393.6,,,2483
,,529.5,,,1393.6,,,1736.666667
,,529.5,,,1393.6,,,1736.666667
,,507.7142857,,,1393.6,,,1736.666667
,,507.7142857,,,1393.6,,,1355.75
,,507.7142857,,,2546,,,1355.75
,,507.7142857,,,2546,,,1355.75
,,507.7142857,,,2546,,,1355.75
,,507.7142857,,,2801.666667,,,773.4285714
,,507.7142857,,,2801.666667,,,773.4285714
,,988.75,,,2801.666667,,,773.4285714
,,988.75,,,3024,,,773.4285714
,,988.75,,,3024,,,773.4285714
,,988.75,,,3024,,,773.4285714
,,1444.666667,,,4652,,,773.4285714
,,1444.666667,,,4652,,,2739
,,1444.666667,,,9489,,,2739
,,794.6666667,,,4751.5,,,1369
,,794.6666667,,,4751.5,,,1369
,,794.6666667,,,4798.5,,,1369
,,794.6666667,,,4798.5,,,1369
,,794.6666667,,,6492,,,1892.333333
,,794.6666667,,,6217,,,1892.333333
,,731.8571429,,,1999,,,1892.333333
,,731.8571429,,,1999,,,1936.666667
,,731.8571429,,,3865,,,1936.666667
,,731.8571429,,,1949.5,,,1936.666667
,,731.8571429,,,1949.5,,,1182.4
,,731.8571429,,,2008.5,,,1182.4
,,731.8571429,,,2008.5,,,1182.4
,,1091.4,,,2011.5,,,1182.4
,,1091.4,,,2011.5,,,1182.4
,,1091.4,,,2114,,,5936
,,1091.4,,,2114,,,5669
,,1091.4,,,1518.333333,,,2500
,,965,,,1518.333333,,,2368
,,965,,,1518.333333,,,2284
,,965,,,681.8571429,,,1188
,,965,,,681.8571429,,,1188
,,965,,,681.8571429,,,1290
,,965,,,681.8571429,,,1290
,,1033.166667,,,681.8571429,,,567.6
,,1033.166667,,,681.8571429,,,567.6
,,1033.166667,,,681.8571429,,,567.6
,,1033.166667,,,2469.5,,,567.6
,,1033.166667,,,2469.5,,,567.6
,,1033.166667,,,5021,,,3195
,,2328.666667,,,2539,,,3485
,,2328.666667,,,2539,,,3856
,,2328.666667,,,1760,,,4233
,,3711.5,,,1760,,,5199
,,3711.5,,,1760,,,5262
,,3857.5,,,5776,,,5441
,,3857.5,,,6126,,,5901
,,3974,,,3184.5,,,1953.5
,,3974,,,3184.5,,,1953.5
,,2049,,,3190.5,,,1845
,,2049,,,3190.5,,,1845
,,2049,,,6501,,,3012
,,2049,,,6954,,,1425
,,4252,,,7333,,,1425
,,4252,,,7853,,,910.6666667
,,2912.333333,,,8179,,,910.6666667
,,2912.333333,,,8191,,,910.6666667
,,2912.333333,,,2032,,,899.3333333
,,2948,,,2032,,,899.3333333
,,2948,,,2032,,,899.3333333
,,2948,,,2032,,,1360.5
,,4419,,,4064.5,,,1360.5
,,4419,,,4064.5,,,698.75
,,8567,,,8116,,,698.75
,,4137,,,4004.5,,,698.75
,,4137,,,4004.5,,,698.75
,,3774.5,,,1593,,,1489.5
,,3774.5,,,1603,,,1489.5
,,7047,,,422.5,,,3108
,,2582,,,422.5,,,1603.5
,,987.5,,,422.5,,,1603.5
,,987.5,,,422.5,,,1595
,,537.5,,,1746,,,1595
,,537.5,,,620,,,1552.5
,,537.5,,,620,,,1552.5
,,537.5,,,620,,,1557.5
,,779.3333333,,,1052,,,1557.5
,,779.3333333,,,1052,,,1566.5
,,779.3333333,,,1142,,,1566.5
,,807.6666667,,,1142,,,1661
,,807.6666667,,,340,,,793
,,807.6666667,,,340,,,793
,,852.6666667,,,340,,,582.6666667
,,852.6666667,,,340,,,582.6666667
,,852.6666667,,,340,,,582.6666667
,,869.3333333,,,340,,,342.5
,,869.3333333,,,340,,,342.5
,,869.3333333,,,340,,,342.5
,,941,,,395.125,,,342.5
,,941,,,395.125,,,342.5
,,941,,,395.125,,,342.5
,,1018,,,395.125,,,424.8333333
,,1018,,,395.125,,,424.8333333
,,1018,,,395.125,,,424.8333333
,,664.2,,,395.125,,,424.8333333
,,664.2,,,395.125,,,424.8333333
,,664.2,,,895,,,424.8333333
,,664.2,,,895,,,752.75
,,664.2,,,895,,,752.75
,,1184,,,895,,,752.75
,,1184,,,837.2,,,752.75
,,1184,,,837.2,,,606.6666667
,,3745,,,837.2,,,606.6666667
,,1425,,,837.2,,,606.6666667
,,1425,,,837.2,,,606.6666667
,,1425,,,953.4,,,606.6666667
,,2376,,,953.4,,,606.6666667
,,2376,,,953.4,,,1054.75
,,2625,,,953.4,,,1054.75
,,2625,,,953.4,,,1054.75
,,2901.5,,,1926.666667,,,1054.75
,,2901.5,,,1926.666667,,,1155
,,1587.75,,,1926.666667,,,1155
,,1587.75,,,2135.666667,,,1155
,,1587.75,,,2135.666667,,,1155
,,1587.75,,,2135.666667,,,1276.75
,,1717.25,,,3459,,,1276.75
,,1717.25,,,3459,,,1276.75
,,1717.25,,,2383.666667,,,1276.75
,,1717.25,,,2383.666667,,,2890
,,2494.333333,,,2383.666667,,,2890
,,2494.333333,,,2544.666667,,,2096.666667
,,2494.333333,,,2544.666667,,,2096.666667
,,2017,,,2544.666667,,,2096.666667
,,2017,,,2599.333333,,,1688.25
,,2017,,,2599.333333,,,1688.25
,,2017,,,2599.333333,,,1688.25
,,2804.333333,,,3998,,,1688.25
,,2804.333333,,,3998,,,3465
,,2804.333333,,,4016,,,3465
,,2875.333333,,,4016,,,1772
,,2875.333333,,,8028,,,1772
,,2875.333333,,,7662,,,1772
,,4387,,,4391,,,1772
,,4387,,,1497.666667,,,818.4444444
,,2906.333333,,,1497.666667,,,818.4444444
,,2906.333333,,,1497.666667,,,818.4444444
,,2906.333333,,,2315.5,,,818.4444444
,,8778,,,2315.5,,,818.4444444
,,4241,,,1440.666667,,,818.4444444
,,4241,,,1440.666667,,,818.4444444
,,4030.5,,,1440.666667,,,818.4444444
,,4030.5,,,986.75,,,818.4444444
,,7095,,,986.75,,,981.625
,,1105,,,986.75,,,981.625
,,784,,,986.75,,,981.625
,,607,,,1952.5,,,981.625
,,622,,,1952.5,,,981.625
,,582,,,4073,,,981.625
,,582,,,2677,,,981.625
,,146,,,2677,,,981.625
,,146,,,2796.5,,,1175.285714
,,146,,,2796.5,,,1175.285714
,,146,,,2819,,,1175.285714
,,146,,,2819,,,1175.285714
,,221.5,,,1991.333333,,,1175.285714
,,221.5,,,1991.333333,,,1175.285714
,,221.5,,,1991.333333,,,1175.285714
,,221.5,,,6234,,,2141
,,546.5,,,3342.5,,,2141
,,546.5,,,3342.5,,,2141
,,721,,,3498,,,2141
,,721,,,3498,,,2944.333333
,,917,,,2410.666667,,,2944.333333
,,917,,,2410.666667,,,2944.333333
,,772,,,2410.666667,,,3078
,,772,,,3679.5,,,3078
,,772,,,3679.5,,,3078
,,1502.5,,,7434,,,2350.75
,,1502.5,,,3400.5,,,2350.75
,,3651,,,3400.5,,,2350.75
,,2204.5,,,6734,,,2350.75
,,2204.5,,,6762,,,3163.333333
,,1042,,,3412,,,3163.333333
,,1042,,,3412,,,3163.333333
,,1042,,,3418.5,,,3208.333333
,,1042,,,3418.5,,,3208.333333
,,1042,,,6913,,,3208.333333
,,2954,,,3532,,,3136
,,2954,,,3532,,,3136
,,2269.333333,,,7340,,,3136
,,2269.333333,,,7531,,,8947
,,2269.333333,,,3975.5,,,8750
,,3887,,,3975.5,,,8529
,,3887,,,8471,,,8188
,,4289,,,4331,,,1244.333333
,,4289,,,4331,,,1244.333333
,,2381.25,,,4552.5,,,1244.333333
,,2381.25,,,4552.5,,,1004.5
,,2381.25,,,4692,,,1004.5
,,2381.25,,,2415.5,,,1004.5
,,3412.333333,,,2415.5,,,1004.5
,,3412.333333,,,4976,,,4287
,,3412.333333,,,1731,,,1488
,,2750.75,,,1731,,,1488
,,2750.75,,,1731,,,1488
,,2750.75,,,5354,,,1502.333333
,,2750.75,,,3057.5,,,1502.333333
,,3899.666667,,,3057.5,,,1502.333333
,,3899.666667,,,6377,,,1560.333333
,,3899.666667,,,6309,,,1560.333333
,,6089.5,,,6415,,,1560.333333
,,6089.5,,,3272,,,2345.5
,,3093.75,,,3272,,,2345.5
,,3093.75,,,7333,,,1189.5
,,3093.75,,,7941,,,1189.5
,,3093.75,,,8468,,,1189.5
,,4068,,,7563,,,1189.5
,,4068,,,7577,,,1595.666667
,,4068,,,7914,,,1595.666667
,,4105.666667,,,7953,,,1595.666667
,,4105.666667,,,3985,,,1250.25
,,4105.666667,,,3985,,,1250.25
,,6203.5,,,4421,,,1250.25
,,6203.5,,,4560,,,1250.25
,,6183,,,4781,,,1808.333333
,,6183,,,5194,,,1808.333333
,,12157,,,839.75,,,1808.333333
,,11756,,,839.75,,,1452.25
,,5558,,,839.75,,,1452.25
,,5558,,,839.75,,,1452.25
,,5301.5,,,777.25,,,1452.25
,,5301.5,,,777.25,,,3103
,,5092,,,777.25,,,3103
,,5092,,,777.25,,,1581
,,4806,,,2951,,,1581
,,4806,,,2960,,,1581
,,3505,,,975.3333333,,,1581
,,1477.5,,,975.3333333,,,3298.5
,,1477.5,,,975.3333333,,,3298.5
,,2698,,,1511,,,6712
,,1270.5,,,1511,,,2315
,,1270.5,,,3125,,,2315
,,2387,,,3245,,,2315
,,983,,,1129.333333,,,7055
,,482,,,1129.333333,,,6486
,,482,,,1129.333333,,,6140
,,475.5,,,3770,,,6085
,,475.5,,,1915.5,,,6164
,,179.6666667,,,1915.5,,,6141
,,179.6666667,,,1997,,,1930.666667
,,179.6666667,,,1997,,,1930.666667
,,179.6666667,,,1346,,,1930.666667
,,179.6666667,,,1346,,,1854.666667
,,179.6666667,,,1346,,,1854.666667
,,321.75,,,4028,,,1854.666667
,,321.75,,,1979.5,,,5410
,,321.75,,,1979.5,,,5149
,,321.75,,,3911,,,2597
,,262,,,1283.666667,,,2597
,,262,,,1283.666667,,,2534.5
,,262,,,1283.666667,,,2534.5
,,262,,,3857,,,5085
,,262,,,1875.5,,,2549
,,262,,,1875.5,,,2549
,,408.4,,,3403,,,2591.5
,,408.4,,,1603.5,,,2591.5
,,408.4,,,1603.5,,,5248
,,408.4,,,3149,,,4556
,,408.4,,,3158,,,4226
,,504,,,3265,,,2887
,,504,,,1628.5,,,1014.333333
,,504,,,1628.5,,,1014.333333
,,504,,,3403,,,1014.333333
,,504,,,916.5,,,1082
,,719.25,,,916.5,,,1082
,,719.25,,,916.5,,,1082
,,719.25,,,916.5,,,1758.5
,,719.25,,,2028,,,1758.5
,,662.2,,,2028,,,3848
,,662.2,,,4583,,,1064.75
,,662.2,,,2452,,,1064.75
,,662.2,,,2452,,,1064.75
,,662.2,,,1789.333333,,,1064.75
,,652,,,1789.333333,,,1509.666667
,,652,,,1789.333333,,,1509.666667
,,652,,,1953,,,1509.666667
,,652,,,1953,,,1163.25
,,652,,,1953,,,1163.25
,,652,,,2128.333333,,,1163.25
,,1108.75,,,2128.333333,,,1163.25
,,1108.75,,,2128.333333,,,1229.25
,,1108.75,,,3485,,,1229.25
,,1108.75,,,3485,,,1229.25
,,4913,,,3965,,,1229.25
,,2663,,,3965,,,2557
,,2663,,,4175,,,2557
,,2726,,,4175,,,1038.4
,,2726,,,4355.5,,,1038.4
,,5472,,,4355.5,,,1038.4
,,5381,,,8698,,,1038.4
,,1787,,,8280,,,1038.4
,,1787,,,7980,,,1392
,,1787,,,1097,,,1392
,,1797.333333,,,1097,,,1392
,,1797.333333,,,1097,,,1392
,,1797.333333,,,670.2,,,1403.5
,,2699.5,,,670.2,,,1403.5
,,2699.5,,,670.2,,,1403.5
,,1801,,,670.2,,,1403.5
,,1801,,,670.2,,,2905
,,1801,,,609,,,2905
,,2616,,,609,,,3071.5
,,2616,,,609,,,3071.5
,,5012,,,609,,,3222
,,4806,,,609,,,3222
,,4651,,,609,,,3452
,,4435,,,493.875,,,3452
,,4285,,,493.875,,,7068
,,1395.666667,,,493.875,,,7293
,,1395.666667,,,493.875,,,7601
,,1395.666667,,,493.875,,,7595
,,1385,,,493.875,,,3384.5
,,1385,,,493.875,,,3384.5
,,1385,,,493.875,,,1816.5
,,834,,,703,,,1816.5
,,834,,,703,,,3598
,,834,,,703,,,3662
,,834,,,703,,,486.5
,,834,,,703,,,486.5
,,692.5,,,703,,,365.3333333
,,692.5,,,926.6,,,365.3333333
,,692.5,,,926.6,,,365.3333333
,,692.5,,,926.6,,,666.5
,,692.5,,,926.6,,,666.5
,,692.5,,,926.6,,,782
,,720.3333333,,,801.8333333,,,782
,,720.3333333,,,801.8333333,,,306.3333333
,,720.3333333,,,801.8333333,,,306.3333333
,,720.3333333,,,801.8333333,,,306.3333333
,,720.3333333,,,801.8333333,,,306.3333333
,,720.3333333,,,801.8333333,,,306.3333333
,,658.8571429,,,1316.5,,,306.3333333
,,658.8571429,,,1316.5,,,566.25
,,658.8571429,,,1316.5,,,566.25
,,658.8571429,,,1316.5,,,566.25
,,658.8571429,,,1473.75,,,566.25
,,658.8571429,,,1473.75,,,909.6666667
,,658.8571429,,,1473.75,,,909.6666667
,,1212.75,,,1473.75,,,909.6666667
,,1212.75,,,3321.5,,,1652.5
,,1212.75,,,3321.5,,,1652.5
,,1212.75,,,1871,,,4002
,,747.7142857,,,1871,,,2376
,,747.7142857,,,1871,,,2376
,,747.7142857,,,1871,,,2860.5
,,747.7142857,,,4077.5,,,2860.5
,,747.7142857,,,4077.5,,,2040.666667
,,747.7142857,,,2189.5,,,2040.666667
,,747.7142857,,,2189.5,,,2040.666667
,,900.6666667,,,2189.5,,,2144.333333
,,900.6666667,,,2189.5,,,2144.333333
,,900.6666667,,,3147,,,2144.333333
,,900.6666667,,,3147,,,1107.166667
,,900.6666667,,,3147,,,1107.166667
,,900.6666667,,,10176,,,1107.166667
,,944.3333333,,,5448.5,,,1107.166667
,,944.3333333,,,5448.5,,,1107.166667
,,944.3333333,,,2881.5,,,1107.166667
,,944.3333333,,,2881.5,,,1122.5
,,944.3333333,,,2881.5,,,1122.5
,,944.3333333,,,2881.5,,,1122.5
,,2944,,,3973.666667,,,1122.5
,,2944,,,3973.666667,,,1122.5
,,3069,,,3973.666667,,,1122.5
,,3069,,,5829,,,1122.833333
,,6710,,,5829,,,1122.833333
,,3591,,,3787,,,1122.833333
,,3591,,,3787,,,1122.833333
,,7485,,,3787,,,1122.833333
,,3808.5,,,11351,,,1122.833333
,,3808.5,,,2307,,,1757.25
,,7628,,,2307,,,1757.25
,,3847.5,,,4650,,,1757.25
,,3847.5,,,2445,,,1757.25
,,7740,,,2445,,,2462
,,3811,,,5055,,,2462
,,3811,,,5225,,,2462
,,2915,,,2941.5,,,2601
,,1411,,,2941.5,,,2601
,,1411,,,1344.2,,,2601
,,885.3333333,,,1344.2,,,2664.333333
,,885.3333333,,,1344.2,,,2664.333333
,,885.3333333,,,1344.2,,,2664.333333
,,2504,,,1344.2,,,2004.5
,,470.2,,,1541.2,,,2004.5
,,470.2,,,1541.2,,,2004.5
,,470.2,,,1541.2,,,2004.5
,,470.2,,,1541.2,,,1945.75
,,470.2,,,1541.2,,,1945.75
,,449.2,,,2209.5,,,1945.75
,,449.2,,,2209.5,,,1945.75
,,449.2,,,2209.5,,,3838
,,449.2,,,2209.5,,,3838
,,449.2,,,4658,,,7582
,,1112.5,,,4658,,,3777
,,1112.5,,,4648.5,,,3777
,,1124,,,4648.5,,,3787.5
,,1124,,,8747,,,3787.5
,,2257,,,4094,,,7397
,,1160,,,5436,,,3721
,,1160,,,7231,,,3721
,,786,,,3610,,,2550.333333
,,786,,,3610,,,2550.333333
,,786,,,6813,,,2550.333333
,,376.8333333,,,3334,,,3944
,,376.8333333,,,3334,,,3944
,,376.8333333,,,6665,,,4133.5
,,376.8333333,,,3336,,,4133.5
,,376.8333333,,,3336,,,4181
,,376.8333333,,,6648,,,4181
,,1112,,,3322.5,,,8295
,,1112,,,3322.5,,,8192
,,444.6,,,3279,,,7898
,,444.6,,,3279,,,7369
,,444.6,,,6365,,,7062
,,444.6,,,3077,,,6762
,,444.6,,,3077,,,3178.5
,,472.4,,,5654,,,3178.5
,,472.4,,,5772,,,6079
,,472.4,,,2230.333333,,,5751
,,472.4,,,2230.333333,,,2798.5
,,472.4,,,2230.333333,,,2798.5
,,422.3333333,,,3580.5,,,5426
,,422.3333333,,,3580.5,,,2694
,,422.3333333,,,7317,,,2694
,,422.3333333,,,7235,,,2558
,,422.3333333,,,4954,,,2558
,,422.3333333,,,5122,,,2394.5
,,666.25,,,5103,,,2394.5
,,666.25,,,2539,,,4849
,,666.25,,,2539,,,5001
,,666.25,,,4980,,,5111
,,601.4,,,2407,,,5067
,,601.4,,,2407,,,5035
,,601.4,,,2487.5,,,2488
,,601.4,,,2487.5,,,2488
,,601.4,,,2822,,,4773
,,1080.333333,,,2822,,,2710
,,1080.333333,,,6008,,,1232
,,1080.333333,,,6462,,,1232
,,1781,,,6831,,,1224
,,1781,,,3669.5,,,1224
,,1311.666667,,,3669.5,,,2630
,,1311.666667,,,2578.333333,,,1021.333333
,,1311.666667,,,2578.333333,,,1021.333333
,,2098,,,2578.333333,,,1021.333333
,,2098,,,4024,,,979
,,2260.5,,,4024,,,979
,,2260.5,,,8214,,,979
,,560,,,2708,,,979
,,470,,,2708,,,4663
,,96,,,2708,,,1330.75
,,96,,,2037.5,,,1330.75
,,96,,,2037.5,,,1330.75
,,96,,,2037.5,,,1330.75
,,96,,,2037.5,,,3004
,,330,,,8401,,,3004
,,330,,,4367.5,,,1315.2
,,130.7142857,,,4367.5,,,1315.2
,,130.7142857,,,4523.5,,,1315.2
,,130.7142857,,,4523.5,,,1315.2
,,130.7142857,,,4931,,,1315.2
,,130.7142857,,,2476,,,1777.5
,,130.7142857,,,1293,,,1777.5
,,130.7142857,,,1293,,,1777.5
,,117.6363636,,,1266.5,,,1777.5
,,117.6363636,,,1266.5,,,863.3333333
,,117.6363636,,,1360,,,863.3333333
,,117.6363636,,,1360,,,863.3333333
,,117.6363636,,,2849,,,863.3333333
,,117.6363636,,,1149,,,863.3333333
,,117.6363636,,,1149,,,863.3333333
,,117.6363636,,,1149,,,863.3333333
,,117.6363636,,,1157.666667,,,863.3333333
,,117.6363636,,,1157.666667,,,863.3333333
,,117.6363636,,,1157.666667,,,2824
,,189.1111111,,,1798,,,2824
,,189.1111111,,,1798,,,2824
,,189.1111111,,,1236.666667,,,2257.75
,,189.1111111,,,1236.666667,,,2257.75
,,189.1111111,,,1236.666667,,,2257.75
,,189.1111111,,,1841.5,,,2257.75
,,189.1111111,,,1841.5,,,1573.5
,,189.1111111,,,1959,,,1573.5
,,189.1111111,,,1959,,,1573.5
,,276.25,,,2025,,,1573.5
,,276.25,,,2025,,,1573.5
,,276.25,,,4506,,,1573.5
,,276.25,,,1671,,,1925
,,276.25,,,1671,,,1925
,,276.25,,,1671,,,1925
,,276.25,,,1148,,,1925
,,276.25,,,1148,,,1925
,,482.1666667,,,1148,,,1994.4
,,482.1666667,,,1148,,,1994.4
,,482.1666667,,,1148,,,1994.4
,,482.1666667,,,2139.333333,,,1994.4
,,482.1666667,,,2139.333333,,,1994.4
,,482.1666667,,,2139.333333,,,2035.8
,,601.5,,,1164.5,,,2035.8
,,601.5,,,1164.5,,,2035.8
,,601.5,,,1164.5,,,2035.8
,,601.5,,,1164.5,,,2035.8
,,601.5,,,1164.5,,,1991.6
,,601.5,,,1164.5,,,1991.6
,,2205.5,,,3726.5,,,1991.6
,,2205.5,,,3726.5,,,1991.6
,,2614.5,,,7925,,,1991.6
,,2614.5,,,7804,,,1970
,,3080.5,,,8170,,,1970
,,3080.5,,,8252,,,1970
,,1737,,,8307,,,1970
,,1737,,,8169,,,1970
,,1737,,,7866,,,3141
,,1737,,,3755.5,,,3141
,,2504.666667,,,3755.5,,,3141
,,2504.666667,,,4339,,,8815
,,2504.666667,,,4193,,,1847
,,2035,,,4211,,,983.5
,,2035,,,2226.5,,,983.5
,,2035,,,2226.5,,,567.75
,,2035,,,4647,,,567.75
,,4357.5,,,4701,,,567.75
,,4357.5,,,4786,,,567.75
,,9144,,,2413.5,,,2763
,,9520,,,2413.5,,,838.75
