drive conversion,somatic fitness,germline resistance,embryo resistance,eliminated,genetic load,efficiency decline coefficient,zero frequency relative increase rate,maximum drive frequency,linear regression loss,suppressed without chasing rate,suppressed with chasing rate,long term chasing rate,equilibrium rate,loss drive rate,short term chasing rate,intermediate chasing rate,duration of chasing,suppressed time,average fertile females,suppressed rate,chasing rate
0.75,0.65,0.15,0,0,0.754939238,0.758453109,0.46378524,0.61148835,0.001977166,0,0,1,0,0,0,0,341.05,,3089.968817,0,1
0.75,0.75,0.05,0.8,0,0.617808725,0.539613605,0.219872747,0.407463312,0.00615781,0,0,1,0,0,0,0,332.25,,5674.977879,0,1
0.75,0.7,0.1,0.7,0,0.602849788,0.592319185,0.236404297,0.399116394,0.004840306,0,0,1,0,0,0,0,335.05,,6092.801423,0,1
0.55,0.9,0.3,0.5,0,0.47944205,0.95492418,0.279685781,0.292887945,0.002241884,0,0,0.4,0,0.6,0,0,326.25,,8093.109326,0,0.4
0.75,0.55,0.15,0.2,0,0.628255813,0.745044532,0.335548476,0.450373718,0.002278659,0,0,1,0,0,0,0,337.55,,5961.428811,0,1
0.75,0.5,0.15,0.2,0,0.5793346,0.780781444,0.307378097,0.393680074,0.002974603,0,0,1,0,0,0,0,336.45,,7726.765019,0,1
0.55,0.6,0.25,0.8,0,0.099955846,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.55,0.25,0.2,0,0.31655855,1.102499167,0.23096429,0.209491578,0.003352103,0,0,0,0,1,0,0,,,,0,0
0.55,0.95,0.3,0.6,0,0.470633875,0.852516617,0.253261507,0.297075155,0.003134783,0,0,0.45,0,0.55,0,0,318.7777778,,7722.216543,0,0.45
0.75,0.8,0.1,0.4,0,0.786660175,0.644086449,0.39554651,0.614120217,0.00340249,0,0,1,0,0,0,0,340.15,,2729.000368,0,1
0.75,0.7,0.1,0.6,0,0.654233013,0.617065836,0.277517513,0.449737284,0.003435035,0,0,1,0,0,0,0,337,,5183.462212,0,1
0.55,0.65,0.35,0.4,0,0.254853575,1.524395508,0.230791593,0.151398762,0.00277122,0,0,0,0,1,0,0,,,,0,0
0.55,0.65,0.25,0.9,0,0.09088676,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.7,0.75,0.15,0.1,0,0.745294513,0.749982065,0.445735038,0.594327596,0.001459471,0,0,1,0,0,0,0,341.45,,3126.606074,0,1
0.5,0.7,0.25,0.6,0,0.187137325,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.8,0.25,0.8,0,0.177953075,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.75,0.35,0.7,0,0.215130175,2.34599538,0.254349286,0.108418494,0.001664553,0,0,0,0,1,0,0,,,,0,0
0.5,0.65,0.25,0.7,0,0.098173449,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.7,0.25,0.2,0,0.587370262,0.947483908,0.371207806,0.391782702,0.002112225,0,0,1,0,0,0,0,339.85,,6388.897623,0,1
0.5,1,0.2,0.6,0,0.422352425,0.85564137,0.238205175,0.27839371,0.003218303,0,0,0.05,0,0.95,0,0,341,,9523.126404,0,0.05
0.75,0.95,0.1,0.1,0,0.834277175,0.800057084,0.597481317,0.746798359,0.00135861,0,0,1,0,0,0,0,344.2,,1529.663137,0,1
0.5,0.75,0.3,0.2,0,0.375694238,1.144925381,0.278289139,0.243063123,0.002527764,0,0,0,0,1,0,0,,,,0,0
0.5,0.6,0.25,0.6,0,0.10196296,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.55,0.25,0.4,0,0.30097915,1.333211538,0.256669161,0.192519456,0.003805139,0,0,0,0,1,0,0,,,,0,0
0.5,0.75,0.25,0.9,0,0.111887353,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.75,0.8,0.05,0.8,0,0.670795588,0.472771658,0.220911949,0.467269865,0.006797004,0,0,1,0,0,0,0,336.25,,4777.014884,0,1
0.5,0.85,0.25,0.9,0,0.1810242,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.6,0.25,0.7,0,0.219683575,1.633011867,0.215926264,0.132225778,0.003968335,0,0,0,0,1,0,0,,,,0,0
0.65,0.6,0.25,0.5,0,0.331218175,1.175392848,0.235226061,0.200125482,0.003189187,0,0,0,0,1,0,0,,,,0,0
0.75,0.75,0.1,0.6,0,0.70341045,0.574054117,0.289176218,0.503743828,0.003935884,0,0,1,0,0,0,0,337.1,,4162.471638,0,1
0.6,0.7,0.25,0,0,0.565801175,0.866818726,0.370845369,0.42782344,0.002456034,0,0,1,0,0,0,0,340.55,,6774.973778,0,1
0.5,0.5,0.25,0.8,1,0.019760518,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.65,0.25,0,0,0.36174895,1.036520197,0.276581593,0.266836665,0.002084525,0,0,0,0,1,0,0,,,,0,0
0.75,0.65,0.15,0.1,0,0.730590675,0.727955665,0.426606615,0.586033787,0.002325297,0,0,1,0,0,0,0,340.65,,3470.456098,0,1
0.55,0.65,0.35,0.3,0,0.285743387,1.497786352,0.260048872,0.17362214,0.002433098,0,0,0,0,1,0,0,,,,0,0
0.5,0.95,0.2,0.1,0,0.559990938,0.884038582,0.402989546,0.455850631,0.001241803,0,0,1,0,0,0,0,342.45,,6283.825019,0,1
0.5,0.9,0.25,1,0,0.155092813,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.5,0.2,0.9,0,0.094483032,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.95,0.2,0.3,0,0.713353638,0.892796177,0.459104119,0.514231726,0.001476181,0,0,1,0,0,0,0,342.2,,3155.040554,0,1
0.75,0.85,0.05,0.7,0,0.7514037,0.483254891,0.267659145,0.553867431,0.005213692,0,0,1,0,0,0,0,337.35,,3323.060424,0,1
0.6,0.6,0.25,1,0,0.07958745,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.7,0.5,0.15,0.4,0,0.347610138,0.91984389,0.219779528,0.238931335,0.003389224,0,0,0,0,1,0,0,,,,0,0
0.75,0.8,0.1,0.5,0,0.754937313,0.593247304,0.344795563,0.581200387,0.003429717,0,0,1,0,0,0,0,338.55,,3040.730509,0,1
0.7,0.55,0.15,0.4,0,0.470480475,0.850994707,0.244873317,0.287749518,0.003552589,0,0,0.55,0,0.45,0,0,325.8181818,,10258.30984,0,0.55
0.5,1,0.2,0.4,0,0.520667838,0.909251051,0.321408031,0.353486566,0.002192743,0,0,0.95,0,0.05,0,0,338.0526316,,7264.458631,0,0.95
0.6,1,0.2,0.8,0,0.535584075,0.610083864,0.201710808,0.330628001,0.005363739,0,0,1,0,0,0,0,316.75,,6283.525909,0,1
0.75,0.65,0.1,0.7,0,0.545474087,0.662213593,0.231859774,0.350128382,0.003457934,0,0,1,0,0,0,0,332.1,,7717.718675,0,1
0.75,0.85,0.05,0.8,0,0.727539825,0.489737439,0.242181212,0.49451235,0.007146046,0,0,1,0,0,0,0,335.85,,3976.660841,0,1
0.7,0.55,0.15,0.5,0,0.384203212,0.886439369,0.222676043,0.25120279,0.003131974,0,0,0,0,1,0,0,,,,0,0
0.5,0.65,0.25,0.8,0,0.072947529,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.7,0.65,0.15,0.4,0,0.585049488,0.730504438,0.283732031,0.388405623,0.003062159,0,0,1,0,0,0,0,337.3,,6722.924345,0,1
0.6,0.95,0.2,0.4,0,0.630947612,0.782313131,0.348019181,0.444859185,0.002968641,0,0,1,0,0,0,0,341.2,,4645.089182,0,1
0.65,1,0.2,0.6,0,0.693541825,0.675783407,0.314496733,0.465380964,0.003075034,0,0,1,0,0,0,0,340.3,,3762.350515,0,1
0.65,0.6,0.2,0.8,0,0.204098475,2.489010354,0.235511428,0.09462051,0.002046478,0,0,0,0,1,0,0,,,,0,0
0.65,0.55,0.25,0.5,0,0.2445441,1.669626942,0.255479749,0.153016067,0.003494358,0,0,0,0,1,0,0,,,,0,0
0.75,0.95,0.1,0.2,0,0.830803587,0.804289318,0.565185236,0.702713841,0.001512632,0,0,1,0,0,0,0,343.65,,1666.423041,0,1
0.75,0.6,0.15,0.2,0,0.671952638,0.702295639,0.352360028,0.501726065,0.002387833,0,0,1,0,0,0,0,338.9,,4708.037826,0,1
0.7,0.7,0.15,0.3,0,0.664646213,0.710354861,0.34223041,0.481773869,0.001839949,0,0,1,0,0,0,0,339.1,,4768.855558,0,1
0.65,0.7,0.15,1,0,0.199337275,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.7,0.75,0.15,0,0,0.752286237,0.754026992,0.477266091,0.632956241,0.001182353,0,0,1,0,0,0,0,341.9,,2831.316488,0,1
0.55,0.65,0.25,0,0,0.455861362,1.005090519,0.313676505,0.312087817,0.002615455,0,0,0.85,0,0.15,0,0,337.8823529,,10326.94156,0,0.85
0.6,0.65,0.25,0.7,0,0.216214912,2.053195042,0.213173686,0.103825346,0.002304264,0,0,0,0,1,0,0,,,,0,0
0.5,0.8,0.25,1,0,0.109535206,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.7,0.5,0.15,0.7,0,0.221437213,1.833209789,0.211015415,0.115107074,0.003318294,0,0,0,0,1,0,0,,,,0,0
0.55,0.95,0.3,0.2,0,0.584004838,0.985564011,0.406849596,0.412808901,0.00165978,0,0,1,0,0,0,0,342.45,,5360.610074,0,1
0.65,0.65,0.25,0.6,0,0.34605105,1.079924992,0.223510652,0.206968681,0.003052434,0,0,0,0,1,0,0,,,,0,0
0.6,0.6,0.25,0.5,0,0.22206255,1.650421821,0.235253098,0.142541195,0.003300075,0,0,0,0,1,0,0,,,,0,0
0.55,0.75,0.35,0.5,0,0.326515525,1.187382275,0.222834676,0.187668859,0.002333086,0,0,0,0,1,0,0,,,,0,0
0.55,0.7,0.35,0.3,0,0.354177675,1.258028951,0.277004882,0.220189592,0.0030376,0,0,0,0,1,0,0,,,,0,0
0.5,0.8,0.25,0.9,0,0.1466618,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.75,0.6,0.15,0.3,0,0.6446417,0.706677701,0.322724173,0.45667802,0.002678846,0,0,1,0,0,0,0,337.45,,5375.890024,0,1
0.6,1,0.2,0.6,0,0.6118262,0.710353233,0.289543489,0.407604943,0.00488712,0,0,1,0,0,0,0,339.2,,5119.623909,0,1
0.6,0.95,0.2,0,0,0.690109663,0.875033019,0.509677224,0.582466275,0.001691618,0,0,1,0,0,0,0,344.25,,3338.329415,0,1
0.55,0.55,0.25,0.8,0,0.063344748,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.6,0.25,0.9,0,0.063685479,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.95,0.2,0.4,0,0.452951925,0.833112242,0.28001893,0.336111889,0.002585917,0,0,0.75,0,0.25,0,0,339.2666667,,8384.286068,0,0.75
0.65,0.95,0.2,0.2,0,0.721327363,0.863820458,0.480535716,0.556291196,0.001703893,0,0,1,0,0,0,0,343.5,,2911.60848,0,1
0.55,0.75,0.25,0.8,0,0.19521055,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.65,0.2,0.9,0,0.202581375,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.75,0.9,0.05,0.8,0,0.762190763,0.475772564,0.252654474,0.531040444,0.007524859,0,0,1,0,0,0,0,335.4,,3299.283313,0,1
0.7,0.5,0.15,0.8,0,0.202859225,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.85,0.25,1,0,0.180831875,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.7,0.35,0.2,0,0.394243288,1.221841349,0.298464702,0.244274514,0.002434207,0,0,0,0,1,0,0,,,,0,0
0.55,0.7,0.35,0.1,0,0.444013263,1.071867728,0.302909059,0.282599291,0.002326176,0,0,0.3,0,0.7,0,0,339.5,,10534.54953,0,0.3
0.5,0.75,0.25,1,0,0.067942705,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.95,0.2,0.1,0,0.669274825,0.897422714,0.491570048,0.547757529,0.001300502,0,0,1,0,0,0,0,343.45,,3525.443544,0,1
0.5,0.6,0.25,0.7,0,0.072187265,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.8,0.25,0.9,0,0.176707862,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.55,0.25,0.6,0,0.058668049,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.65,0.25,0.3,0,0.510379362,0.903650015,0.289591379,0.320468516,0.00265497,0,0,1,0,0,0,0,336.55,,8747.776968,0,1
0.75,0.55,0.15,0.3,0,0.587652237,0.750822442,0.301816922,0.401981754,0.002256468,0,0,1,0,0,0,0,337.05,,6895.417282,0,1
0.75,1,0.1,0.1,0,0.8353204,0.820493974,0.61653368,0.751417681,0.005046998,0,0,1,0,0,0,0,344.8,,1446.153999,0,1
0.7,0.6,0.15,0.5,0,0.486048075,0.780060448,0.237515619,0.304483607,0.003166374,0,0,0.65,0,0.35,0,0,321.6923077,,9357.716833,0,0.65
0.5,0.7,0.25,0.1,0,0.3679946,1.026644452,0.276630475,0.269451098,0.002075405,0,0,0,0,1,0,0,,,,0,0
0.75,0.8,0.1,0.6,0,0.735315675,0.594248716,0.312602047,0.526045809,0.004233419,0,0,1,0,0,0,0,337.6,,3466.867652,0,1
0.6,0.7,0.25,0.5,0,0.364509262,1.13500234,0.254965968,0.224639156,0.003896157,0,0,0,0,1,0,0,,,,0,0
0.5,0.65,0.25,0.9,0,0.042386202,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.75,0.9,0.05,0.7,0,0.76659845,0.557254725,0.314663167,0.564666665,0.005551337,0,0,1,0,0,0,0,337.45,,2871.539266,0,1
0.55,0.7,0.25,1,0,0.092740476,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.7,0.25,0.3,0,0.543919575,0.894580766,0.318621251,0.356168234,0.00276586,0,0,1,0,0,0,0,338.65,,7171.23458,0,1
0.75,0.85,0.1,0.4,0,0.793744275,0.647032299,0.410143187,0.633883637,0.003694515,0,0,1,0,0,0,0,341.15,,2417.511852,0,1
0.55,1,0.3,0.5,0,0.565530275,0.836638628,0.304635427,0.36411829,0.002396704,0,0,1,0,0,0,0,338.65,,6253.309033,0,1
0.6,0.65,0.25,0.4,0,0.3532599,1.122148834,0.24707343,0.220178841,0.00215363,0,0,0,0,1,0,0,,,,0,0
0.6,0.5,0.25,0.8,0,0.075303311,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.7,0.7,0.15,0.2,0,0.695076925,0.729856622,0.381078042,0.522127264,0.002037745,0,0,1,0,0,0,0,339.7,,4149.247285,0,1
0.7,0.7,0.15,0.4,0,0.620081913,0.744438834,0.324283138,0.435607498,0.001918814,0,0,1,0,0,0,0,338.1,,5466.889657,0,1
0.65,0.6,0.25,0.6,0,0.26289425,1.285052107,0.216724236,0.168650154,0.003392516,0,0,0,0,1,0,0,,,,0,0
0.7,0.5,0.15,0.5,0,0.289158088,1.118636892,0.214303064,0.19157518,0.003464696,0,0,0,0,1,0,0,,,,0,0
0.7,0.5,0.15,0.9,0,0.178884613,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.65,0.25,0.2,0,0.46752825,0.965009114,0.290739993,0.301282121,0.002603647,0,0,0.55,0,0.45,0,0,338,,10152.12072,0,0.55
0.6,0.55,0.25,1,0,0.049214806,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.75,0.5,0.15,0.3,0,0.538190438,0.785846072,0.275415608,0.350470172,0.003189856,0,0,1,0,0,0,0,336.15,,8871.24518,0,1
0.6,0.7,0.25,0.1,0,0.526498137,0.870373091,0.337217824,0.387440544,0.002166697,0,0,1,0,0,0,0,340.3,,7517.515617,0,1
0.5,0.7,0.25,0.5,0,0.202349962,2.537050963,0.264491154,0.104251415,0.001523589,0,0,0,0,1,0,0,,,,0,0
0.6,0.95,0.2,0.2,0,0.659763288,0.865348611,0.441878193,0.510636045,0.001994806,0,0,1,0,0,0,0,342.1,,3806.011178,0,1
0.6,0.95,0.2,0.3,0,0.642953463,0.81139302,0.39359483,0.485085305,0.001391262,0,0,1,0,0,0,0,342,,4182.497938,0,1
0.55,0.65,0.25,1,0,0.061115365,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.7,0.35,0.5,0,0.253416425,1.61243548,0.234581129,0.14548249,0.003107212,0,0,0,0,1,0,0,,,,0,0
0.6,0.6,0.25,0.9,0,0.13526991,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.65,0.25,0.3,0,0.4031987,1.066502001,0.26511452,0.248583238,0.002622609,0,0,0.15,0,0.85,0,0,329.3333333,,11261.52859,0,0.15
0.5,0.7,0.25,0.9,0,0.072269247,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.6,0.25,0.9,0,0.02815661,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.7,0.35,0.4,0,0.306136238,1.371530545,0.248576199,0.181240002,0.002559971,0,0,0,0,1,0,0,,,,0,0
0.55,0.55,0.25,0.9,0,0.034843579,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,1,0.2,0.5,0,0.704541963,0.729772343,0.370173184,0.507244743,0.003674957,0,0,1,0,0,0,0,341.1,,3343.196181,0,1
0.75,1,0.1,0,0,0.83494225,0.930273281,0.700213715,0.752696793,0.001673968,0,0,1,0,0,0,0,345.4,,1331.38401,0,1
0.6,0.65,0.25,0.9,0,0.154725825,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.95,0.2,0,0,0.738836088,0.954219218,0.580834614,0.608701443,0.001331644,0,0,1,0,0,0,0,344.6,,2539.976899,0,1
0.7,0.6,0.15,0.4,0,0.52781005,0.765756834,0.268184836,0.35022193,0.00328785,0,0,1,0,0,0,0,335.65,,8389.267913,0,1
0.5,0.5,0.25,0.6,0,0.033022603,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.75,0.7,0.15,0.1,0,0.7740575,0.752533153,0.456072008,0.606049057,0.002084467,0,0,1,0,0,0,0,340.95,,2859.353626,0,1
0.7,0.75,0.15,0.2,0,0.708299625,0.739576209,0.411612303,0.556551574,0.001776466,0,0,1,0,0,0,0,340.55,,3480.154258,0,1
0.5,0.55,0.25,0.8,0,0.033829488,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.6,0.25,0.8,0,0.034675865,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.75,0.95,0.05,0.7,0,0.793525475,0.514177796,0.311838478,0.606479861,0.006304048,0,0,1,0,0,0,0,338.35,,2556.761041,0,1
0.5,0.5,0.25,0.5,0,0.049381118,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.75,0.95,0.05,0.8,0,0.77217765,0.443478869,0.261542807,0.58975258,0.007088647,0,0,1,0,0,0,0,336.95,,2938.186268,0,1
0.7,0.5,0.15,0.6,0,0.252422787,1.405477706,0.21529139,0.153180224,0.004553079,0,0,0,0,1,0,0,,,,0,0
0.7,0.55,0.15,0.9,0,0.205844862,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,1,0.2,0.5,0,0.634262413,0.779540241,0.339587645,0.435625549,0.002834624,0,0,1,0,0,0,0,340.45,,4524.406915,0,1
0.7,0.55,0.15,0.7,0,0.25877,1.249319813,0.204560067,0.163737151,0.002948289,0,0,0,0,1,0,0,,,,0,0
0.7,0.75,0.15,0.3,0,0.695205913,0.715043708,0.369968021,0.517406163,0.002440339,0,0,1,0,0,0,0,339.85,,3969.177499,0,1
0.6,0.5,0.25,1,0,0.032761931,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.75,0.7,0.15,0,0,0.775970963,0.764932369,0.492183288,0.64343373,0.001327919,0,0,1,0,0,0,0,342.2,,2659.870406,0,1
0.6,0.65,0.25,0.6,0,0.246058363,1.687700987,0.239767645,0.14206761,0.003343277,0,0,0,0,1,0,0,,,,0,0
0.65,0.65,0.25,0.5,0,0.42291675,0.987896849,0.240389552,0.243334668,0.003347727,0,0,0,0,1,0,0,,,,0,0
0.6,0.6,0.25,0.4,0,0.277100925,1.425661521,0.251315223,0.176279726,0.002978385,0,0,0,0,1,0,0,,,,0,0
0.75,0.65,0.15,0.2,0,0.718288975,0.729737857,0.38722934,0.530641704,0.002260977,0,0,1,0,0,0,0,339.85,,3832.851441,0,1
0.65,0.75,0.15,1,0,0.230365488,1.101241383,0.137689867,0.125031504,0.004002463,0,0,0,0,1,0,0,,,,0,0
0.7,0.6,0.15,0.6,0,0.410789987,0.817976469,0.213550683,0.261071915,0.003356892,0,0,0,0,1,0,0,,,,0,0
0.55,0.95,0.3,0.1,0,0.613475875,1.041518891,0.456524588,0.438325787,0.002734251,0,0,1,0,0,0,0,343.45,,4969.950418,0,1
0.7,0.7,0.15,0.5,0,0.605331325,0.741727819,0.286495003,0.38625355,0.003849835,0,0,1,0,0,0,0,337.9,,6373.377259,0,1
0.55,0.6,0.25,1,0,0.036150294,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.7,0.55,0.15,0.8,0,0.216535437,1.640243223,0.197678039,0.120517516,0.00389251,0,0,0,0,1,0,0,,,,0,0
0.5,0.65,0.25,0.2,0,0.273971537,1.368402912,0.244277301,0.178512702,0.002981874,0,0,0,0,1,0,0,,,,0,0
0.7,0.8,0.15,0.1,0,0.753713913,0.810453945,0.489687238,0.604213529,0.000926904,0,0,1,0,0,0,0,342.05,,2731.918102,0,1
0.55,0.5,0.25,0.9,0,0.025505322,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.75,0.85,0.1,0.5,0,0.783290888,0.589696119,0.359578303,0.609768814,0.003479976,0,0,1,0,0,0,0,339.55,,2679.11885,0,1
0.65,0.65,0.25,0.4,0,0.474119488,0.95388194,0.270394259,0.283467217,0.00287839,0,0,0.7,0,0.3,0,0,326.3571429,,9569.847552,0,0.7
0.5,0.7,0.25,1,0,0.045576888,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.5,0.25,0.7,0,0.023998372,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,1,0.3,0.4,0,0.586061975,0.940124382,0.358405639,0.381232149,0.002638461,0,0,1,0,0,0,0,341.55,,5648.529319,0,1
0.65,0.65,0.2,0.8,0,0.233860875,1.653888687,0.221761416,0.13408485,0.003354142,0,0,0,0,1,0,0,,,,0,0
0.5,0.55,0.25,0.7,0,0.040735406,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.95,0.2,0.1,0,0.733922588,0.918229866,0.531030666,0.578319968,0.001673763,0,0,1,0,0,0,0,343.8,,2655.975248,0,1
0.7,0.55,0.15,0.6,0,0.310937025,0.966826352,0.201073814,0.207973038,0.004172115,0,0,0,0,1,0,0,,,,0,0
0.5,1,0.2,0.5,0,0.454102587,0.889831841,0.279775694,0.314414119,0.003099143,0,0,0.7,0,0.3,0,0,335.3571429,,8131.16331,0,0.7
0.75,0.65,0.15,0.3,0,0.692366725,0.702768386,0.356047404,0.506635487,0.002430592,0,0,1,0,0,0,0,339.25,,4352.718545,0,1
0.7,0.65,0.15,0.5,0,0.525375525,0.76847087,0.266146997,0.346333228,0.003370015,0,0,1,0,0,0,0,335.55,,7843.854192,0,1
0.5,0.55,0.25,0.9,0,0.022290179,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.75,0.25,0.4,0,0.581531363,0.877234933,0.318834856,0.363454355,0.002203622,0,0,1,0,0,0,0,338.1,,6677.535778,0,1
0.5,0.75,0.25,0.6,0,0.1969106,2.211084721,0.228378341,0.10328792,0.002083334,0,0,0,0,1,0,0,,,,0,0
0.75,1,0.1,0.2,0,0.833587375,0.786127137,0.571331974,0.726767906,0.001211311,0,0,1,0,0,0,0,343.95,,1518.958147,0,1
0.65,0.75,0.25,0.3,0,0.60240585,0.857080713,0.346632938,0.404434416,0.001774079,0,0,1,0,0,0,0,339.7,,5920.965943,0,1
0.55,0.8,0.35,0.6,0,0.321480637,1.321951811,0.236483569,0.178889705,0.002980976,0,0,0,0,1,0,0,,,,0,0
0.6,1,0.2,0.4,0,0.650891,0.794613187,0.378318431,0.476103891,0.002309348,0,0,1,0,0,0,0,341.55,,4083.555214,0,1
0.65,0.75,0.15,0.9,0,0.30777425,1.096227449,0.18814998,0.171634071,0.004073317,0,0,0,0,1,0,0,,,,0,0
0.65,0.75,0.25,0,0,0.66054195,0.853272293,0.436970216,0.512111104,0.001292137,0,0,1,0,0,0,0,342.1,,4388.3467,0,1
0.55,0.5,0.25,0.8,0,0.038238264,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.75,1,0.05,0.7,0,0.805497425,0.489405751,0.323267638,0.660530934,0.007516728,0,0,1,0,0,0,0,338.8,,2271.979076,0,1
0.75,0.85,0.1,0.6,0,0.76868495,0.586101509,0.332979218,0.568125509,0.005233075,0,0,1,0,0,0,0,338.45,,2994.612636,0,1
0.65,1,0.2,0.4,0,0.718402075,0.804683697,0.421553476,0.523874756,0.002852466,0,0,1,0,0,0,0,342.05,,3068.867467,0,1
0.5,0.5,0.3,0,0,0.2055999,2.590631299,0.253707578,0.097932723,0.003855497,0,0,0,0,1,0,0,,,,0,0
0.55,0.55,0.25,1,0,0.029531582,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.95,0.25,1,0,0.188434813,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.75,0.25,0.1,0,0.643241812,0.86422834,0.408505581,0.472682464,0.000954198,0,0,1,0,0,0,0,341.5,,4829.679441,0,1
0.75,0.9,0.1,0.4,0,0.806993713,0.665349739,0.43120353,0.648085518,0.003927974,0,0,1,0,0,0,0,341.15,,2140.125356,0,1
0.8,0.5,0.05,0,0,0.803730638,0.526907204,0.382772066,0.726450621,0.004126844,0,0,1,0,0,0,0,336.85,,3131.364373,0,1
0.7,0.5,0.15,1,0,0.123183956,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.7,0.5,0.2,0,0,0.536420063,0.870187283,0.321520954,0.369484777,0.003486637,0,0,1,0,0,0,0,338,,8579.229904,0,1
0.5,0.95,0.2,0,0,0.567846112,0.827941506,0.422690354,0.510531664,0.001153422,0,0,1,0,0,0,0,341.9,,5826.469062,0,1
0.7,0.6,0.15,0.9,0,0.227482163,1.38378108,0.18050698,0.130444752,0.003867697,0,0,0,0,1,0,0,,,,0,0
0.6,0.55,0.25,0.9,0,0.08117826,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.7,0.8,0.15,0,0,0.765072025,0.82461396,0.52573736,0.637555736,0.001288758,0,0,1,0,0,0,0,342.8,,2496.796969,0,1
0.75,1,0.05,0.8,0,0.794774887,0.481285563,0.284080031,0.59025255,0.007668934,0,0,1,0,0,0,0,337.9,,2644.294972,0,1
0.65,0.85,0.15,1,0,0.36577345,0.759679943,0.151608604,0.199569049,0.004761535,0,0,0,0,1,0,0,,,,0,0
0.55,0.5,0.4,0.1,0,0.224576963,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.7,0.7,0.15,0.6,0,0.53915265,0.743012037,0.256435003,0.345129002,0.003510579,0,0,1,0,0,0,0,333.9,,7448.53399,0,1
0.65,0.8,0.15,1,0,0.280684038,1.013836762,0.157020487,0.154877484,0.004731012,0,0,0,0,1,0,0,,,,0,0
0.6,0.7,0.25,0.9,0,0.187469025,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.7,0.55,0.2,0,0,0.588449775,0.830334666,0.357782886,0.430889978,0.003783363,0,0,1,0,0,0,0,338.75,,6694.46896,0,1
0.7,0.55,0.15,1,0,0.146200575,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
